target	name	probe count	reads hit	reads tested	total size	strains
1586	Actinopteri_Cypriniformes_Cyprinidae_Onychostoma_alticorpus	1451	16198	16408	16608	1
1587	Actinopteri_Cypriniformes_Cyprinidae_Onychostoma_barbatulum	1567	15980	16398	16598	1
1588	Actinopteri_Cypriniformes_Cyprinidae_Onychostoma_barbatum	50	1991	16393	16593	1
1589	Actinopteri_Cypriniformes_Cyprinidae_Onychostoma_fangi	62	2637	16398	16598	1
1590	Actinopteri_Cypriniformes_Cyprinidae_Onychostoma_gerlachi	150	6193	16402	16602	1
1591	Actinopteri_Cypriniformes_Cyprinidae_Onychostoma_lini	723	14051	16396	16596	1
1592	Actinopteri_Cypriniformes_Cyprinidae_Onychostoma_macrolepis	705	12773	16396	16596	1
1593	Actinopteri_Cypriniformes_Cyprinidae_Onychostoma_meridionale	1463	16144	16396	16596	1
1594	Actinopteri_Cypriniformes_Cyprinidae_Onychostoma_rara	1138	14938	16391	16591	1
1595	Actinopteri_Cypriniformes_Cyprinidae_Onychostoma_simum	211	7087	16402	16602	1
1596	Actinopteri_Cypriniformes_Cyprinidae_Opsaridium	0	0	16495	16695	1
1597	Actinopteri_Cypriniformes_Cyprinidae_Opsaridium_ubangiense	2379	16495	16495	16695	1
1598	Actinopteri_Cypriniformes_Cyprinidae_Opsariichthys	1504	6958	82066	83066	5
1599	Actinopteri_Cypriniformes_Cyprinidae_Opsariichthys_acutipinnis	610	12332	16416	16616	1
1600	Actinopteri_Cypriniformes_Cyprinidae_Opsariichthys_bidens	1385	14536	16412	16612	1
1601	Actinopteri_Cypriniformes_Cyprinidae_Opsariichthys_evolans	635	13000	16417	16617	1
1602	Actinopteri_Cypriniformes_Cyprinidae_Opsariichthys_pachycephalus	1815	16118	16407	16607	1
1603	Actinopteri_Cypriniformes_Cyprinidae_Opsariichthys_uncirostris	1511	15245	16414	16614	1
1604	Actinopteri_Cypriniformes_Cyprinidae_Opsopoeodus	0	0	16497	16697	1
1605	Actinopteri_Cypriniformes_Cyprinidae_Opsopoeodus_emiliae	1992	16350	16497	16697	1
1606	Actinopteri_Cypriniformes_Cyprinidae_Oreichthys	0	0	16695	16895	1
1607	Actinopteri_Cypriniformes_Cyprinidae_Oreichthys_crenuchoides	1806	14842	16695	16895	1
1608	Actinopteri_Cypriniformes_Cyprinidae_Oreoleuciscus	0	0	16403	16603	1
1609	Actinopteri_Cypriniformes_Cyprinidae_Oreoleuciscus_potanini	1754	15971	16403	16603	1
1610	Actinopteri_Cypriniformes_Cyprinidae_Osteobrama	138	1318	49233	49833	3
1611	Actinopteri_Cypriniformes_Cyprinidae_Osteobrama_belangeri	1669	15719	16403	16603	1
1612	Actinopteri_Cypriniformes_Cyprinidae_Osteobrama_cunma	1656	15621	16451	16651	1
1613	Actinopteri_Cypriniformes_Cyprinidae_Osteobrama_feae	1753	16234	16379	16579	1
1614	Actinopteri_Cypriniformes_Cyprinidae_Osteochilus	38	0	81884	82884	5
1615	Actinopteri_Cypriniformes_Cyprinidae_Osteochilus_hasseltii	1832	16327	16338	16538	1
1616	Actinopteri_Cypriniformes_Cyprinidae_Osteochilus_nashii	1190	11138	16406	16606	1
1617	Actinopteri_Cypriniformes_Cyprinidae_Osteochilus_pentalineatus	1821	16361	16364	16564	1
1618	Actinopteri_Cypriniformes_Cyprinidae_Osteochilus_salsburyi	1849	16313	16400	16600	1
1619	Actinopteri_Cypriniformes_Cyprinidae_Osteochilus_schlegelii	1796	16341	16376	16576	1
1620	Actinopteri_Cypriniformes_Cyprinidae_Oxygymnocypris	0	0	16447	16647	1
1621	Actinopteri_Cypriniformes_Cyprinidae_Oxygymnocypris_stewartii	1587	15622	16447	16647	1
1622	Actinopteri_Cypriniformes_Cyprinidae_Pachychilon	0	0	16403	16603	1
1623	Actinopteri_Cypriniformes_Cyprinidae_Pachychilon_pictum	1849	16216	16403	16603	1
1624	Actinopteri_Cypriniformes_Cyprinidae_Paedocypris	0	0	17183	17383	1
1625	Actinopteri_Cypriniformes_Cyprinidae_Paedocypris_progenetica	2279	17183	17183	17383	1
1626	Actinopteri_Cypriniformes_Cyprinidae_Parabramis	0	0	16423	16623	1
1627	Actinopteri_Cypriniformes_Cyprinidae_Parabramis_pekinensis	169	7202	16423	16623	1
1628	Actinopteri_Cypriniformes_Cyprinidae_Paracanthobrama	0	0	16408	16608	1
1629	Actinopteri_Cypriniformes_Cyprinidae_Paracanthobrama_guichenoti	1816	16346	16408	16608	1
1630	Actinopteri_Cypriniformes_Cyprinidae_Paralaubuca	0	0	16414	16614	1
1631	Actinopteri_Cypriniformes_Cyprinidae_Paralaubuca_typus	1672	16252	16414	16614	1
1632	Actinopteri_Cypriniformes_Cyprinidae_Pararasbora	0	0	16418	16618	1
1633	Actinopteri_Cypriniformes_Cyprinidae_Pararasbora_moltrechti	1188	14939	16418	16618	1
1634	Actinopteri_Cypriniformes_Cyprinidae_Parasinilabeo	0	0	16403	16603	1
1635	Actinopteri_Cypriniformes_Cyprinidae_Parasinilabeo_assimilis	740	10426	16403	16603	1
1636	Actinopteri_Cypriniformes_Cyprinidae_Parazacco	0	0	16413	16613	1
1637	Actinopteri_Cypriniformes_Cyprinidae_Parazacco_spilurus	1768	16194	16413	16613	1
1638	Actinopteri_Cypriniformes_Cyprinidae_Pelecus	0	0	16411	16611	1
1639	Actinopteri_Cypriniformes_Cyprinidae_Pelecus_cultratus	1468	15582	16411	16611	1
1640	Actinopteri_Cypriniformes_Cyprinidae_Percocypris	0	0	16387	16587	1
1641	Actinopteri_Cypriniformes_Cyprinidae_Percocypris_pingi	1445	15794	16387	16587	1
1642	Actinopteri_Cypriniformes_Cyprinidae_Pethia	158	3	33986	34386	2
1643	Actinopteri_Cypriniformes_Cyprinidae_Pethia_conchonius	1834	16875	16883	17083	1
1644	Actinopteri_Cypriniformes_Cyprinidae_Pethia_ticto	1811	17057	17103	17303	1
1645	Actinopteri_Cypriniformes_Cyprinidae_Phenacobius	0	0	16685	16885	1
1646	Actinopteri_Cypriniformes_Cyprinidae_Phenacobius_mirabilis	2156	16623	16685	16885	1
1647	Actinopteri_Cypriniformes_Cyprinidae_Phoxinus	492	4371	117223	118623	7
1648	Actinopteri_Cypriniformes_Cyprinidae_Phoxinus_keumkang	1795	15866	16405	16605	1
1649	Actinopteri_Cypriniformes_Cyprinidae_Phoxinus_oxycephalus	161	20637	32815	33215	2
1650	Actinopteri_Cypriniformes_Cyprinidae_Phoxinus_phoxinus	1852	17476	17660	17860	1
1651	Actinopteri_Cypriniformes_Cyprinidae_Phoxinus_semotilus	1529	15629	16406	16606	1
1652	Actinopteri_Cypriniformes_Cyprinidae_Phoxinus_steindachneri	1326	15329	16398	16598	1
1653	Actinopteri_Cypriniformes_Cyprinidae_Phoxinus_ujmonensis	1873	17362	17539	17739	1
1654	Actinopteri_Cypriniformes_Cyprinidae_Pimephales	52	155	33022	33422	2
1655	Actinopteri_Cypriniformes_Cyprinidae_Pimephales_notatus	1564	15508	16512	16712	1
1656	Actinopteri_Cypriniformes_Cyprinidae_Pimephales_promelas	1636	16012	16510	16710	1
1657	Actinopteri_Cypriniformes_Cyprinidae_Plagiognathops	0	0	16424	16624	1
1658	Actinopteri_Cypriniformes_Cyprinidae_Plagiognathops_microlepis	381	6851	16424	16624	1
1659	Actinopteri_Cypriniformes_Cyprinidae_Platygobio	0	0	16522	16722	1
1660	Actinopteri_Cypriniformes_Cyprinidae_Platygobio_gracilis	1657	15742	16522	16722	1
1661	Actinopteri_Cypriniformes_Cyprinidae_Platypharodon	0	0	16469	16669	1
1662	Actinopteri_Cypriniformes_Cyprinidae_Platypharodon_extremus	979	14192	16469	16669	1
1663	Actinopteri_Cypriniformes_Cyprinidae_Platysmacheilus	12	17	49225	49825	3
1664	Actinopteri_Cypriniformes_Cyprinidae_Platysmacheilus_exiguus	1105	14369	16405	16605	1
1665	Actinopteri_Cypriniformes_Cyprinidae_Platysmacheilus_longibarbatus	1654	15645	16416	16616	1
1666	Actinopteri_Cypriniformes_Cyprinidae_Platysmacheilus_nudiventris	1481	15545	16404	16604	1
1667	Actinopteri_Cypriniformes_Cyprinidae_Pogonichthys	0	0	16450	16650	1
1668	Actinopteri_Cypriniformes_Cyprinidae_Pogonichthys_macrolepidotus	1482	15542	16450	16650	1
1669	Actinopteri_Cypriniformes_Cyprinidae_Poropuntius	86	993	32788	33188	2
1670	Actinopteri_Cypriniformes_Cyprinidae_Poropuntius_bantamensis	1038	14772	16395	16595	1
1671	Actinopteri_Cypriniformes_Cyprinidae_Poropuntius_normani	1147	15402	16393	16593	1
1672	Actinopteri_Cypriniformes_Cyprinidae_Probarbus	0	0	16373	16573	1
1673	Actinopteri_Cypriniformes_Cyprinidae_Probarbus_jullieni	1451	15912	16373	16573	1
1674	Actinopteri_Cypriniformes_Cyprinidae_Procypris	0	0	32778	33178	2
1675	Actinopteri_Cypriniformes_Cyprinidae_Procypris_mera	148	3955	16382	16582	1
1676	Actinopteri_Cypriniformes_Cyprinidae_Procypris_rabaudi	1267	15752	16396	16596	1
1677	Actinopteri_Cypriniformes_Cyprinidae_Pseudaspius	0	0	16405	16605	1
1678	Actinopteri_Cypriniformes_Cyprinidae_Pseudaspius_leptocephalus	1473	15615	16405	16605	1
1679	Actinopteri_Cypriniformes_Cyprinidae_Pseudobrama	0	0	16419	16619	1
1680	Actinopteri_Cypriniformes_Cyprinidae_Pseudobrama_simoni	595	10489	16419	16619	1
1681	Actinopteri_Cypriniformes_Cyprinidae_Pseudochondrostoma	0	0	16407	16607	1
1682	Actinopteri_Cypriniformes_Cyprinidae_Pseudochondrostoma_polylepis	1586	16070	16407	16607	1
1683	Actinopteri_Cypriniformes_Cyprinidae_Pseudogobio	191	913	32818	33218	2
1684	Actinopteri_Cypriniformes_Cyprinidae_Pseudogobio_esocinus	1405	15040	16410	16610	1
1685	Actinopteri_Cypriniformes_Cyprinidae_Pseudogobio_vaillanti	1429	15176	16408	16608	1
1686	Actinopteri_Cypriniformes_Cyprinidae_Pseudogyrinocheilus	0	0	16396	16596	1
1687	Actinopteri_Cypriniformes_Cyprinidae_Pseudogyrinocheilus_prochilus	1263	15811	16396	16596	1
1688	Actinopteri_Cypriniformes_Cyprinidae_Pseudohemiculter	0	0	16421	16621	1
1689	Actinopteri_Cypriniformes_Cyprinidae_Pseudohemiculter_dispar	1154	15077	16421	16621	1
1690	Actinopteri_Cypriniformes_Cyprinidae_Pseudolaubuca	31	58	32831	33231	2
1691	Actinopteri_Cypriniformes_Cyprinidae_Pseudolaubuca_engraulis	1804	15867	16413	16613	1
1692	Actinopteri_Cypriniformes_Cyprinidae_Pseudolaubuca_sinensis	1585	16127	16418	16618	1
1693	Actinopteri_Cypriniformes_Cyprinidae_Pseudopungtungia	17	0	32775	33175	2
1694	Actinopteri_Cypriniformes_Cyprinidae_Pseudopungtungia_nigra	1718	15749	16384	16584	1
1695	Actinopteri_Cypriniformes_Cyprinidae_Pseudopungtungia_tenuicorpus	1595	15188	16391	16591	1
1696	Actinopteri_Cypriniformes_Cyprinidae_Pseudorasbora	51	26	49191	49791	3
1697	Actinopteri_Cypriniformes_Cyprinidae_Pseudorasbora_elongata	1558	15876	16388	16588	1
1698	Actinopteri_Cypriniformes_Cyprinidae_Pseudorasbora_parva	1752	16163	16401	16601	1
1699	Actinopteri_Cypriniformes_Cyprinidae_Pseudorasbora_pumila	1689	16195	16402	16602	1
1700	Actinopteri_Cypriniformes_Cyprinidae_Pteronotropis	0	0	16511	16711	1
1701	Actinopteri_Cypriniformes_Cyprinidae_Pteronotropis_hypselopterus	1856	16366	16511	16711	1
1702	Actinopteri_Cypriniformes_Cyprinidae_Ptychidio	0	0	16403	16603	1
1703	Actinopteri_Cypriniformes_Cyprinidae_Ptychidio_jordani	1096	14741	16403	16603	1
1704	Actinopteri_Cypriniformes_Cyprinidae_Ptychobarbus	389	4555	50002	50602	3
1705	Actinopteri_Cypriniformes_Cyprinidae_Ptychobarbus_chungtienensis	217	4127	16771	16971	1
1706	Actinopteri_Cypriniformes_Cyprinidae_Ptychobarbus_dipogon	1595	15308	16588	16788	1
1707	Actinopteri_Cypriniformes_Cyprinidae_Ptychobarbus_kaznakovi	713	13385	16643	16843	1
1708	Actinopteri_Cypriniformes_Cyprinidae_Pungtungia	0	0	16401	16601	1
1709	Actinopteri_Cypriniformes_Cyprinidae_Pungtungia_herzi	1620	15833	16401	16601	1
1710	Actinopteri_Cypriniformes_Cyprinidae_Puntigrus	202	316	32749	33149	2
1711	Actinopteri_Cypriniformes_Cyprinidae_Puntigrus_partipentazona	1875	16201	16398	16598	1
1712	Actinopteri_Cypriniformes_Cyprinidae_Puntigrus_tetrazona	1883	16172	16351	16551	1
1713	Actinopteri_Cypriniformes_Cyprinidae_Puntioplites	0	0	16385	16585	1
1714	Actinopteri_Cypriniformes_Cyprinidae_Puntioplites_proctozystron	1155	15506	16385	16585	1
1715	Actinopteri_Cypriniformes_Cyprinidae_Puntius	102	2004	66021	66821	4
1716	Actinopteri_Cypriniformes_Cyprinidae_Puntius_eugrammus	1939	16152	16648	16848	1
1717	Actinopteri_Cypriniformes_Cyprinidae_Puntius_sahyadriensis	2189	16599	16599	16799	1
1718	Actinopteri_Cypriniformes_Cyprinidae_Puntius_semifasciolatus	1282	15948	16395	16595	1
1719	Actinopteri_Cypriniformes_Cyprinidae_Puntius_snyderi	830	10849	16379	16579	1
1720	Actinopteri_Cypriniformes_Cyprinidae_Raiamas	10	0	32962	33362	2
1721	Actinopteri_Cypriniformes_Cyprinidae_Raiamas_guttatus	2308	16276	16307	16507	1
1722	Actinopteri_Cypriniformes_Cyprinidae_Raiamas_senegalensis	2339	16649	16655	16855	1
1723	Actinopteri_Cypriniformes_Cyprinidae_Rasbora	1477	2374	131369	132969	8
1724	Actinopteri_Cypriniformes_Cyprinidae_Rasbora_aprotaenia	1099	15229	16342	16542	1
1725	Actinopteri_Cypriniformes_Cyprinidae_Rasbora_argyrotaenia	1904	16476	16541	16741	1
1726	Actinopteri_Cypriniformes_Cyprinidae_Rasbora_daniconius	2215	16666	16687	16887	1
1727	Actinopteri_Cypriniformes_Cyprinidae_Rasbora_lateristriata	1397	15915	16340	16540	1
1728	Actinopteri_Cypriniformes_Cyprinidae_Rasbora_steineri	1782	16231	16331	16531	1
1729	Actinopteri_Cypriniformes_Cyprinidae_Rasbora_sumatrana	1137	15668	16340	16540	1
1730	Actinopteri_Cypriniformes_Cyprinidae_Rasbora_trilineata	1914	16548	16548	16748	1
1731	Actinopteri_Cypriniformes_Cyprinidae_Rasbora_vaterifloris	2231	16240	16240	16440	1
1732	Actinopteri_Cypriniformes_Cyprinidae_Rectoris	0	0	16395	16595	1
1733	Actinopteri_Cypriniformes_Cyprinidae_Rectoris_posehensis	1132	14918	16395	16595	1
1734	Actinopteri_Cypriniformes_Cyprinidae_Rhinichthys	39	98	49320	49920	3
1735	Actinopteri_Cypriniformes_Cyprinidae_Rhinichthys_atratulus	1763	15980	16452	16652	1
1736	Actinopteri_Cypriniformes_Cyprinidae_Rhinichthys_cataractae	1682	16117	16456	16656	1
1737	Actinopteri_Cypriniformes_Cyprinidae_Rhinichthys_osculus	391	9310	16412	16612	1
1738	Actinopteri_Cypriniformes_Cyprinidae_Rhinogobio	323	6810	49228	49828	3
1739	Actinopteri_Cypriniformes_Cyprinidae_Rhinogobio_cylindricus	1163	12522	16411	16611	1
1740	Actinopteri_Cypriniformes_Cyprinidae_Rhinogobio_typus	729	11979	16409	16609	1
1741	Actinopteri_Cypriniformes_Cyprinidae_Rhinogobio_ventralis	414	8048	16408	16608	1
1742	Actinopteri_Cypriniformes_Cyprinidae_Rhodeus	4135	35353	181499	183699	11
1743	Actinopteri_Cypriniformes_Cyprinidae_Rhodeus_amarus	1101	15068	16408	16608	1
1744	Actinopteri_Cypriniformes_Cyprinidae_Rhodeus_fangi	562	11978	16534	16734	1
1745	Actinopteri_Cypriniformes_Cyprinidae_Rhodeus_lighti	1399	15751	16478	16678	1
1746	Actinopteri_Cypriniformes_Cyprinidae_Rhodeus_notatus	544	13130	16536	16736	1
1747	Actinopteri_Cypriniformes_Cyprinidae_Rhodeus_ocellatus	67	9885	32956	33356	2
1748	Actinopteri_Cypriniformes_Cyprinidae_Rhodeus_sericeus	1140	15249	16382	16582	1
1749	Actinopteri_Cypriniformes_Cyprinidae_Rhodeus_shitaiensis	2158	16313	16575	16775	1
1750	Actinopteri_Cypriniformes_Cyprinidae_Rhodeus_sinensis	1174	15425	16478	16678	1
1751	Actinopteri_Cypriniformes_Cyprinidae_Rhodeus_suigensis	641	14190	16534	16734	1
1752	Actinopteri_Cypriniformes_Cyprinidae_Rhodeus_uyekii	2133	16618	16618	16818	1
1753	Actinopteri_Cypriniformes_Cyprinidae_Rhynchocypris	17	544	65604	66404	4
1754	Actinopteri_Cypriniformes_Cyprinidae_Rhynchocypris_lagowskii	1266	14924	16400	16600	1
1755	Actinopteri_Cypriniformes_Cyprinidae_Rhynchocypris_percnurus	763	43292	49204	49804	3
1756	Actinopteri_Cypriniformes_Cyprinidae_Richardsonius	0	0	16447	16647	1
1757	Actinopteri_Cypriniformes_Cyprinidae_Richardsonius_balteatus	1543	15477	16447	16647	1
1758	Actinopteri_Cypriniformes_Cyprinidae_Romanogobio	0	0	32805	33205	2
1759	Actinopteri_Cypriniformes_Cyprinidae_Romanogobio_ciscaucasicus	1650	15984	16404	16604	1
1760	Actinopteri_Cypriniformes_Cyprinidae_Romanogobio_tenuicorpus	533	11987	16401	16601	1
1761	Actinopteri_Cypriniformes_Cyprinidae_Sahyadria	86	0	50116	50716	3
1762	Actinopteri_Cypriniformes_Cyprinidae_Sahyadria_chalakkudiensis	1996	16780	16790	16990	1
1763	Actinopteri_Cypriniformes_Cyprinidae_Sahyadria_denisonii	1535	33176	33326	33726	2
1764	Actinopteri_Cypriniformes_Cyprinidae_Salmostoma	0	0	16245	16445	1
1765	Actinopteri_Cypriniformes_Cyprinidae_Salmostoma_bacalia	2329	16217	16245	16445	1
1766	Actinopteri_Cypriniformes_Cyprinidae_Sarcocheilichthys	2816	36576	115333	116733	7
1767	Actinopteri_Cypriniformes_Cyprinidae_Sarcocheilichthys_biwaensis	44	1750	16466	16666	1
1768	Actinopteri_Cypriniformes_Cyprinidae_Sarcocheilichthys_kiangsiensis	491	5880	16473	16673	1
1769	Actinopteri_Cypriniformes_Cyprinidae_Sarcocheilichthys_lacustris	858	14398	16484	16684	1
1770	Actinopteri_Cypriniformes_Cyprinidae_Sarcocheilichthys_nigripinnis	1583	15796	16481	16681	1
1771	Actinopteri_Cypriniformes_Cyprinidae_Sarcocheilichthys_parvus	1771	16250	16478	16678	1
1772	Actinopteri_Cypriniformes_Cyprinidae_Sarcocheilichthys_sinensis	841	14555	16485	16685	1
1773	Actinopteri_Cypriniformes_Cyprinidae_Sarcocheilichthys_variegatus	34	1702	16466	16666	1
1774	Actinopteri_Cypriniformes_Cyprinidae_Saurogobio	31	18	49596	50196	3
1775	Actinopteri_Cypriniformes_Cyprinidae_Saurogobio_dabryi	1385	15093	16405	16605	1
1776	Actinopteri_Cypriniformes_Cyprinidae_Saurogobio_dumerili	1741	16077	16402	16602	1
1777	Actinopteri_Cypriniformes_Cyprinidae_Saurogobio_immaculatus	2029	16681	16789	16989	1
1778	Actinopteri_Cypriniformes_Cyprinidae_Sawbwa	0	0	16372	16572	1
1779	Actinopteri_Cypriniformes_Cyprinidae_Sawbwa_resplendens	1393	16163	16372	16572	1
1780	Actinopteri_Cypriniformes_Cyprinidae_Scaphiodonichthys	103	121	32806	33206	2
1781	Actinopteri_Cypriniformes_Cyprinidae_Scaphiodonichthys_acanthopterus	1301	16072	16413	16613	1
1782	Actinopteri_Cypriniformes_Cyprinidae_Scaphiodonichthys_burmanicus	1289	16066	16393	16593	1
1783	Actinopteri_Cypriniformes_Cyprinidae_Scaphognathops	0	0	16388	16588	1
1784	Actinopteri_Cypriniformes_Cyprinidae_Scaphognathops_bandanensis	1335	16341	16388	16588	1
1785	Actinopteri_Cypriniformes_Cyprinidae_Scardinius	0	0	16408	16608	1
1786	Actinopteri_Cypriniformes_Cyprinidae_Scardinius_erythrophthalmus	1173	12343	16408	16608	1
1787	Actinopteri_Cypriniformes_Cyprinidae_Schismatorhynchos	0	0	16407	16607	1
1788	Actinopteri_Cypriniformes_Cyprinidae_Schismatorhynchos_nukta	944	14408	16407	16607	1
1789	Actinopteri_Cypriniformes_Cyprinidae_Schizopyge	0	0	49156	49756	3
1790	Actinopteri_Cypriniformes_Cyprinidae_Schizopyge_dolichonema	71	3209	16384	16584	1
1791	Actinopteri_Cypriniformes_Cyprinidae_Schizopyge_niger	945	14707	16386	16586	1
1792	Actinopteri_Cypriniformes_Cyprinidae_Schizopyge_nukiangensis	210	5021	16386	16586	1
1793	Actinopteri_Cypriniformes_Cyprinidae_Schizopygopsis	223	6828	98950	100150	6
1794	Actinopteri_Cypriniformes_Cyprinidae_Schizopygopsis_anteroventris	876	13985	16421	16621	1
1795	Actinopteri_Cypriniformes_Cyprinidae_Schizopygopsis_malacanthus	862	13324	16478	16678	1
1796	Actinopteri_Cypriniformes_Cyprinidae_Schizopygopsis_pylzovi	131	5032	16465	16665	1
1797	Actinopteri_Cypriniformes_Cyprinidae_Schizopygopsis_stoliczkai	610	11963	16634	16834	1
1798	Actinopteri_Cypriniformes_Cyprinidae_Schizopygopsis_thermalis	53	2447	16477	16677	1
1799	Actinopteri_Cypriniformes_Cyprinidae_Schizopygopsis_younghusbandi	41	1743	16475	16675	1
1800	Actinopteri_Cypriniformes_Cyprinidae_Schizothorax	3693	128013	360482	364882	22
1801	Actinopteri_Cypriniformes_Cyprinidae_Schizothorax_biddulphi	111	4135	16386	16586	1
1802	Actinopteri_Cypriniformes_Cyprinidae_Schizothorax_chongi	232	6917	16385	16585	1
1803	Actinopteri_Cypriniformes_Cyprinidae_Schizothorax_curvilabiatus	450	11724	16379	16579	1
1804	Actinopteri_Cypriniformes_Cyprinidae_Schizothorax_davidi	138	4846	16377	16577	1
1805	Actinopteri_Cypriniformes_Cyprinidae_Schizothorax_esocinus	146	3695	16384	16584	1
1806	Actinopteri_Cypriniformes_Cyprinidae_Schizothorax_gongshanensis	135	3493	16392	16592	1
1807	Actinopteri_Cypriniformes_Cyprinidae_Schizothorax_grahami	90	3549	16385	16585	1
1808	Actinopteri_Cypriniformes_Cyprinidae_Schizothorax_integrilabiatus	216	6678	16389	16589	1
1809	Actinopteri_Cypriniformes_Cyprinidae_Schizothorax_kozlovi	202	6031	16386	16586	1
1810	Actinopteri_Cypriniformes_Cyprinidae_Schizothorax_labiatus	119	3611	16383	16583	1
1811	Actinopteri_Cypriniformes_Cyprinidae_Schizothorax_lantsangensis	392	11126	16381	16581	1
1812	Actinopteri_Cypriniformes_Cyprinidae_Schizothorax_lissolabiata	94	4462	16384	16584	1
1813	Actinopteri_Cypriniformes_Cyprinidae_Schizothorax_macropogon	388	9898	16389	16589	1
1814	Actinopteri_Cypriniformes_Cyprinidae_Schizothorax_nepalensis	449	10649	16390	16590	1
1815	Actinopteri_Cypriniformes_Cyprinidae_Schizothorax_oconnori	62	3044	16391	16591	1
1816	Actinopteri_Cypriniformes_Cyprinidae_Schizothorax_plagiostomus	211	6640	16377	16577	1
1817	Actinopteri_Cypriniformes_Cyprinidae_Schizothorax_prenanti	215	6861	16388	16588	1
1818	Actinopteri_Cypriniformes_Cyprinidae_Schizothorax_progastus	104	3177	16376	16576	1
1819	Actinopteri_Cypriniformes_Cyprinidae_Schizothorax_pseudoaksaiensis	1105	14165	16383	16583	1
1820	Actinopteri_Cypriniformes_Cyprinidae_Schizothorax_richardsonii	102	2464	16393	16593	1
1821	Actinopteri_Cypriniformes_Cyprinidae_Schizothorax_waltoni	399	10978	16390	16590	1
1822	Actinopteri_Cypriniformes_Cyprinidae_Schizothorax_wangchiachii	119	4252	16394	16594	1
1823	Actinopteri_Cypriniformes_Cyprinidae_Semotilus	0	0	16424	16624	1
1824	Actinopteri_Cypriniformes_Cyprinidae_Semotilus_atromaculatus	1901	16387	16424	16624	1
1825	Actinopteri_Cypriniformes_Cyprinidae_Sikukia	0	0	16388	16588	1
1826	Actinopteri_Cypriniformes_Cyprinidae_Sikukia_gudgeri	1325	16027	16388	16588	1
1827	Actinopteri_Cypriniformes_Cyprinidae_Sinibrama	6	0	32851	33251	2
1828	Actinopteri_Cypriniformes_Cyprinidae_Sinibrama_macrops	1069	14751	16427	16627	1
1829	Actinopteri_Cypriniformes_Cyprinidae_Sinibrama_taeniatus	962	14569	16424	16624	1
1830	Actinopteri_Cypriniformes_Cyprinidae_Sinilabeo	0	0	16387	16587	1
1831	Actinopteri_Cypriniformes_Cyprinidae_Sinilabeo_rendahli	568	9585	16387	16587	1
1832	Actinopteri_Cypriniformes_Cyprinidae_Sinocrossocheilus	0	0	16395	16595	1
1833	Actinopteri_Cypriniformes_Cyprinidae_Sinocrossocheilus_bamaensis	1296	15877	16395	16595	1
1834	Actinopteri_Cypriniformes_Cyprinidae_Sinocrosssocheilus	0	0	16404	16604	1
1835	Actinopteri_Cypriniformes_Cyprinidae_Sinocrosssocheilus_labiatus	1372	15913	16404	16604	1
1836	Actinopteri_Cypriniformes_Cyprinidae_Sinocyclocheilus	1320	7319	131956	133556	8
1837	Actinopteri_Cypriniformes_Cyprinidae_Sinocyclocheilus_altishoulderus	630	13802	16390	16590	1
1838	Actinopteri_Cypriniformes_Cyprinidae_Sinocyclocheilus_anophthalmus	1341	15678	16375	16575	1
1839	Actinopteri_Cypriniformes_Cyprinidae_Sinocyclocheilus_anshuiensis	1783	16250	16419	16619	1
1840	Actinopteri_Cypriniformes_Cyprinidae_Sinocyclocheilus_bicornutus	696	16084	17227	17427	1
1841	Actinopteri_Cypriniformes_Cyprinidae_Sinocyclocheilus_furcodorsalis	1226	14403	16382	16582	1
1842	Actinopteri_Cypriniformes_Cyprinidae_Sinocyclocheilus_grahami	1379	15443	16386	16586	1
1843	Actinopteri_Cypriniformes_Cyprinidae_Sinocyclocheilus_rhinocerous	1221	15670	16389	16589	1
